,idNum,IPCNum,description,title
900,CN205283573U,H04L12/26,本实用新型涉及一种监测设备，特别涉及到一种通过网络进行为设备进行远程诊断的系统。其特征在于：所述的定点检测设备内设置有传感器和信息处理传送模块；所述的显示设备由若干个移动设备构成，所述的移动设备是具有NFC功能的安卓手机；定点检测设备内设有智能传感单元，它包括内置的振动加速度传感器、红外温度传感器、电源模块，信号处理和传输模块；所述的振动传感器和红外温度传感器与信号处理模块信号连接；传输模块通过有线或无线与移动设备连接，移动设备将数据传至数据处理端；数据处理端将处理后的数据反给移动设备；电源模块为定眯检测设备提供电源。,网络监测设备状态的诊断系统
901,CN105430137A,H04M1/21,本发明提供一种具有心电测试功能的手机，该手机包括显示屏、心电检测模块和处理器。该具有心电测试功能的手机上分布有测试电极触点。该心电检测模块用于检测用户触碰测试电极触点产生的心电电压。该处理器用于根据心电检测模块检测的心电电压进行分析获得用户的心电数据，及控制显示屏显示该用户的心电数据。本发明提供的具有心电测试功能的手机，以增加心电数据测试功能，和分析、记录及显示心电数据，从而提高用户体验。,具有心电测试功能的手机
902,CN105411535A,A61B5/00,本发明属于医疗技术领域，具体的说是一种采用位置定位技术评估耳鸣治疗效果的装置及方法，数据采集单元与数字信号处理器单元信号相连，数据信号处理器与数据评估单元信号相连，数据评估单元与显示单元信号相连，数字信号处理器还分别与数据存储单元和数据传输单元双向信号连通，电源管理单元向其余各个单元供电。本发明具体表现在耳鸣患者一周去休闲活动几次、一周去购物几次等活动范围大小，如果耳鸣患者在治疗前后活动范围有差别，说明耳鸣治疗有效果，差别越大效果越好，因为耳鸣常常使患者产生焦虑等情绪障碍而产生耳鸣患者活动范围很小，所以通过采集耳鸣患者活动范围的位置信息就可以评估耳鸣患者治疗效果，从而达到科学、客观、有效评估、记录耳鸣治疗效果。,一种采用位置定位技术评估耳鸣治疗效果的装置及方法
903,CN105632116A,G08B21/18,本发明涉及一种汽车充电桩远程短信报警系统，其中包含：微处理器，及与之分别通信连接的电性能传感器系统和通讯模块；所述电性能传感器系统对充电桩的电流状态进行监控并实时反馈给微处理器，由所述微处理器判断充电桩的工作状态是否正常；在充电桩工作异常时，由所述微处理器驱使通讯模块，以短信形式向车主发送充电桩的异常报警信息。即使在无人监管的情况下，本发明也可以就充电桩无法对车辆进行有效时间充电的异常情况，第一时间用手机短信方式通知车主，以确保车主可以在最快的时间里赶到现场来解决处理。,汽车充电桩远程短信报警系统
904,CN105491196A,H04M1/02,本发明涉及一种具有独立录音按键的手机，包括机体，主板和电池，所述的机体顶部设置有独立录音键和紧急报警键，所述主板的一侧设置有存储芯片和紧急处理器，所述紧急处理器由位置信号发射器和报警器组成，所述位置信号发射器和报警器通过导线串联在一起；所述独立录音键和紧急报警键通过存储芯片与主板连接在一起；所述独立录音键和紧急报警键外侧设置有推拉保护盒。本发明设计巧妙，使用方便，在遇到危险可以及时录音，及时报警，发送自己的地理位置，从根本上解决传统手机不具有快捷报告地理位置，无法第一时间录音保存证据和第一时间报警等技术问题，对现有技术来说，是一次重大的技术革新，具有很好的市场前景和发展空间。,一种具有独立录音按键的手机
905,CN205281563U,G06Q10/06,本实用新型涉及一种企业事故应急信息化管理系统，它包括移动终端，所述的移动终端连接有云服务器，所述的云服务器连接有GPRS模块、GPS模块、4G模块，所述的GPRS模块、GPS模块、4G模块连接有微处理器，所述的微处理器连接有插卡槽和存储器，所述的微处理器连接有摄像头、报警器、应急中心，所述的微处理器还连接有故障诊断系统；本实用新型具有结构合理、使用方便、通信快速、应急快速的优点。,一种企业事故应急信息化管理系统
906,CN205281574U,G06Q10/10,本实用新型涉及一种信息化智能会议调度管理系统，它包括中央处理器，中央处理器连接有电源管理模块，中央处理器设置有无线收发模块，无线收发模块连接有云端服务器，云端服务器连接有智能终端，中央处理器设置有操作装置、音频模块、USB接口和串行接口，中央处理器连接有存储器、显示屏和网络接口，网络接口连接有计算机，中央处理器连接有调度机，调度机连接有调度服务器，调度服务器连接有数据库服务器、会议预约系统、会议签到系统和会议投票系统，具有设计合理、使用方便、组网灵活、成本低廉、运行稳定可靠、功能全面、可以实现远程智能控制、智能化程度高、自动化程度高、工作效率高、节省人力、使用寿命长、实用性强的优点。,一种信息化智能会议调度管理系统
907,CN205281564U,G06Q10/06,本实用新型涉及一种基于GIS的企业生产运营信息化管理系统，它包括移动终端，所述的移动终端连接有云服务器，所述的云服务器连接有GPRS模块、GPS模块、4G模块，所述的GPRS模块、GPS模块、4G模块连接有微处理器，所述的微处理器连接有生产数据库、供货数据库、营销数据库，所述的生产数据库包括仓库和车间，所述的供货数据库包括供货商和外协厂家，所述的营销数据库包括分销商和线上营销；本实用新型具有结构合理、使用方便、通信快速、管理效率高的优点。,一种基于GIS的企业生产运营信息化管理系统
908,CN205281552U,G06Q10/00,本实用新型涉及一种企业销售管理系统，它包括中央处理器A和中央处理器B，所述的中央处理器A连接有显示屏A、输入终端A、摄像头A、打印装置A和条形码激光扫描器A，所述的中央处理器A上还设置有身份证识别仪，所述的中央处理器A连接有云终端服务器，所述的中央处理器B上连接有显示屏B、输入终端B、摄像头B、打印装置B、条形码激光扫描器B和短信发送终端，所述的短信发送终端上设置有号码按键，所述的中央处理器B还与云终端服务器连接；本实用新型具有设计简单、结构清晰、节约了人力资源、提升了服务质量、提高了工作效率、经济性好的优点。,一种企业销售管理系统
909,CN205264049U,G08G1/017,本实用新型公开了一种基于ZigBee的交通违章处理系统，包括：ZigBee终端节点、手持检测终端及服务器；手持检测终端包括：ZigBee协调器、微处理器模块及无线通信模块；ZigBee终端节点设于车辆上并与ZigBee协调器通过无线连接；微处理器模块与ZigBee协调器和无线通信模块电连接；服务器与无线通信模块通过无线连接。本实用新型操作简单，使用方便，可迅速查询车辆信息并进行核对和处罚，省去将违章信息手动录入电脑的环节，提高效率，同时对监测假车牌、打击盗车和私自改车等违法行为有很大帮助，实现了交通管控规范化、高端化、智能化。,一种基于ZigBee的交通违章处理系统
910,CN205277075U,E05B45/14,本实用新型公开了一种自行车防盗锁报警装置，包括微处理器控制模块、红外检测模块、报警模块和电源模块，还包括开关模块、wifi模块和软件APP模块，所述电源模块为微处理器控制模块、红外检测模块、报警模块和wifi模块提供供电电源；所述微处理器控制模块与红外检测模块连接进行采集信号，微处理器控制模块通过开关模块连接控制报警模块，wifi模块作为通讯模块连接微处理器控制模块和软件APP模块。本实用新型能够实现当有人触摸防盗锁时，开启报警模块并将报警信息传递给车主手机的软件APP模块，能够实现更智能安全的智能防盗功能。,一种自行车防盗锁报警装置
911,CN105628028A,G01C21/20,"本发明公开了一种基于手机内置传感器的室内三维定位系统及定位方法,利用手机加速度传感器的加速度数据估算每一步的步长，结合方位角得到测量人员的二维坐标，由压力传感器的压力值推算出海拔高度，进而实现室内人员的精确定位。本发明利用手机现有的零部件实现了手机持有者的室内定位，成本低，操作方便，完全满足室内定位的技术需求，具备很好的经济价值和实用价值。",一种基于手机内置传感器的室内三维定位系统及定位方法
912,CN205281706U,H04N7/18,本实用新型公开了一种家庭智能防盗报警系统，包括主控系统、供电系统、图像视频采集系统、数据存储系统、人体入侵感应系统、GSM交互系统和语音报警模块，主控系统采用芯片stm32f103作为处理器，供电系统、人体入侵感应系统、GSM交互系统和语音报警系统均连接stm32f103处理器，主控系统连接图像视频采集系统，图像视频采集系统连接数据存储系统；本实用新型可以及时、准确的对用户家中的信息进行检测、采集、存储、报警，发生盗窃后立即通知用户及其家庭成员，使用者可以用手机通过防盗系统在现场发出警告声音，从心里震慑偷盗人员，同时采集入侵者的体貌特征，从而具有更有效的防盗效果；将摄像头安装在室内，可以防止盗贼事先破坏摄像头。,家庭智能防盗报警系统
913,CN105549410A,G05B15/02,本发明公开了带安防功能的云端控制智能家居系统，其特征在于：设有HD8Z控制器及均与HD8Z控制器电性连接的室内机、家居电器设备、探测模块组、管理中心和移动终端；所述室内机包括第一主控CPU及均与第一主控CPU电性连接的摄像头、键盘、触摸屏、麦克风、扬声器、第一以太网控制芯片、音频处理芯片、第一网线接口及通信接口；所述HD8Z控制器设有第二主控CPU及均与第二主控CPU电性连接的RS485通信模块、第二以太网控制芯片、第二网线接口、ZigBee无线传输模块及储存模块；HD8Z控制器通过网络与移动终端通讯连接。本发明能够通过探测模块组对室内进行监控，通过远程的手机、平板或遥控器对室内的家居电器设备进行远程控制，使用方便及使用寿命长。,带安防功能的云端控制智能家居系统
914,CN205250095U,A01K27/00,本实用新型提供的一种宠物项圈，其至少包括项圈本体，所述项圈本体上设置安装有智能盒，所述智能盒上包括用于感知宠物地理位置的GPS传感器、用于显示宠物家庭住址的显示屏，用于报警的报警器；所述智能盒内部还包括用于向所述显示屏和报警器发出控制信号的控制器；所述控制器通过无线通信模块与所述GPS传感器、显示屏和报警器电连接；所述控制器通过无线通信模块与移动终端电连接。本实用新型通过给宠物项圈上安装智能盒和GPS传感器，一旦发现宠物丢弃则通过移动终端发送控制信号至控制器，控制器开启报警器声光报警提醒路人关注充足，同时控制器发送控制信号至显示屏，显示屏上显示宠物住址和主人联系方式，方便路人通知主人寻找宠物。,一种宠物项圈
915,CN205250089U,A01K13/00,本实用新型提供的一种宠物鞋子，其至少包括鞋子本体和鞋底，所述鞋底内部均匀设置有电热丝；所述鞋子本体外部侧面设置安装有智能盒，所述智能盒内部还包括用于向所述显示屏和报警器发出控制信号的控制器；所述控制器内设置安装有无线通信模块。本实用新型通过给宠物鞋子上安装智能盒和GPS传感器，随时通过无线通信使得主人感知宠物地理位置，显示屏上显示宠物住址和主人联系方式，方便路人通知主人寻找宠物。同时通过给鞋底设置加热的电热丝，为宠物在寒冷冬天出外的时候，防止脚在寒冷的地面受凉，本实用新型使得宠物免于跑丢，为宠物安全提供保障。,一种宠物鞋子
916,CN105411835A,A61H39/02,本发明提供一种带有数据管理系统功能模块的按摩理疗仪，其特征在于：包括按摩装置、针灸、红外理疗装置等；所述按摩装置包括穴位检测定位和穴位按摩单元，穴位检测单元包括穴位电阻检测电路和A/D数字转换电路，所述穴位针灸单元和穴位按摩单元分别包括D/A脉冲电流产生电路和放大电路。本发明设置有穴位阻值分析比较模块，采用两种方式将探测到的穴位阻值进行分析比较、做出健康趋势判断；穴位阻值检测异常提示模块，可避免穴位误测，避开疾病禁忌理疗的穴位，可通过同步终端操控、监视装置，提高使用安全性。通过自体数据变量分析，做出健康趋势判断及保健治疗建议，可不依赖但可共享外部平台数据，是易于走入家庭的人性化、小型健康管理装置。,一种带有数据管理系统功能模块的按摩理疗仪
917,CN105425647A,G05B19/04,本发明提供了一种视力监控管理系统，包括眼科检查设备、主控机、专家诊断终端、服务器和用户访问终端；所述主控机通过第一以太网模块与所述服务器信号连接；所述眼科检查设备与所述主控机信号连接，接收主控机的反馈信号并向主控机输入眼科检查结果；所述专家诊断终端通过第一以太网模块与所述主控机信号连接，接收主控机的反馈信号，并向主控机输入操作信号及诊断信息；所述用户访问终端与所述服务器信号连接、用户访问终端访问服务器内用户视力检测信息。本发明所述的视力监控管理系统，实现了用户视力档案的建立，通过视力检测数据和专家诊断信息的实时联网上传，方便了用户及时地访问了解及自身数据的存储。,一种视力监控管理系统
918,CN105471453A,H04B1/08,本发明提供了一种带有网络传输功能的无线智慧讲解接收机系统，包括至少一个讲解员控制器、导览机、接收机和服务器；讲解员控制器包括话筒、控制模块和第一无线通信模块；导览机包括第二无线通信模块、导览控制模块和喇叭模块；接收机包括第三无线通信模块、处理模块和以太网模块；导览机和讲解员控制器分别与接收机信号连接，接收机与服务器通过网络信号连接。本发明所述的带有网络传输功能的无线智慧讲解接收机系统，使得导览机和讲解员控制器通过接收机在WIFI或射频无线局域网内快速通信，且实现导览机通过接收机接收广播的功能，同时以太网模块的设置方便了导览机信息的回传，实现了接收机的有线、无线网络的一体化设计。,一种带有网络传输功能的无线智慧讲解接收机系统
919,CN105470741A,H01R13/66,本发明涉及一种电源插座装置，与电源连接，其特征在于，其包括：一处理器、若干插座插孔；一继电器，与所述处理器连接，用于接受所述处理器指令完成开合动作，实现对插座插孔供电的通断；一插头检测模块，与所述处理器电连接；一蓝牙通信模块，与所述处理器电连接；所述插座插孔与继电器连接。采用微信蓝牙协议的电源插座装置，通过微信服务器和厂家后台服务器，在不需要无线WIFI网络的情况下，利用智能终端网络，使具备蓝牙功能的智能手机用户应用微信来获得电源插座的使用权，电源插座装置管理及信息发布服务器，能采集并统计每个电源插座的用电信息、使用者的基本信息以及根据使用者的基本信息分组，具备精准信息发布的能力。,一种电源插座装置及利用该装置进行信息发布的方法
920,CN105459740A,B60C23/00,本发明公开了一种轮胎智能化辅助诊断系统，包括车胎诊断器单元、手机和服务器处理平台单元；所述的车胎诊断器单元包括诊断器本体外壳，本体外壳内部包括主板，所述主板上集成有环境感知器、微处理器、无线通信模块和机械储能电池，车胎诊断器单元通过无线通信模块分别与手机、服务器处理平台单元进行交互；所述手机用以根据用户需要进车车胎自检功能，或接收服务器发送的车胎监测数据。本发明在车胎被刺破或车胎内外壁损坏时，第一时间对客户进行告警将消息推送至客户车主手机。本发明在车胎尚未出现严重问题时，通过车胎自检的方式，告知在车胎老化程度，车胎壁厚薄度等，计算出车胎的使用寿命。,一种轮胎智能化辅助诊断系统
921,CN105485926A,F24H9/20,本发明涉及云计算远程控制技术领域，尤其是一种基于手机APP云计算操控的燃气热水器，包括燃气热水器本体，燃气热水器本体正面左上角固定设置有进水阀，燃气热水器本体正面右下角固定设置有热水出口，燃气热水器本体正面右上角固定设置有手机APP连接装置，燃气热水器本体正面左下角固定设置有进气阀。本发明的一种基于手机APP云计算操控的燃气热水器，通过设置手机APP连接装置实现了燃气热水器手机APP云计算操控的功能，增加了燃气热水器的实用性。,一种基于手机APP云计算操控的燃气热水器
922,CN105516345A,H04L29/08,一种多路脑电波采集与存储系统机采用该系统实现的脑电波采集与存储方法，涉及脑电波采集领域。本发明是为了解决现有的对脑电信号的连续采集的仪器，体积大，结构复杂，导致监护难度大的问题。本发明每个干电极用于采集头部不同位置的脑电波信号，n个干电极的脑电波信号输出端均连信号选择模块的脑电波信号输入端，信号选择模块的信号输出端与脑电波采集及解析模块的信号输入端连接，脑电波采集及解析模块的串口信号输入端与微处理器的串口信号输出端连接，信号选择模块的通道选择信号输入端与微处理器的通道选择信号输出端连接，微处理器通过串口与蓝牙模块连接，蓝牙模块与具有蓝牙通信功能的处理及显示终端连接。它用于对脑电波的采集。,一种多路脑电波采集与存储系统及采用该系统实现的脑电波采集与存储方法
923,CN105513152A,G07C1/10,本<b>发明</b>提供了一种企业考勤管理系统，包括智能手机、考勤设备、远程终端；所述智能手机内置电子标签，所述电子标签内置第一蓝牙模块；所述考勤设备包括外壳以及设置外壳内的处理器、显示屏、键盘输入模块、电源模块、I/O接口模块、第二蓝牙模块、指纹传感器、A/D转换器、无线传输模块；所述指纹传感器通过所述A/D转换器连接所述处理器；所述考勤设备通过无线网络与所述远程终端进行数据传输。本<b>发明</b>通过手机中内置的电子标签进行打卡，同时利用指纹传感器进行指纹验证，将数据传到服务器端进行验证，利用双重验证保证打卡的准确性，提高考勤管理效率，防止考勤作弊，提高了企业管理效率，智能化程度高，可靠性好，适合在企业应用。,一种企业考勤管理系统
924,CN105527023A,G01J5/02,一种便携式即插型红外探测器，包括壳体，所述壳体包括与显示装置外框配合制作的橡胶空心部、设置于橡胶空心部顶端的橡胶实心部，橡胶实心部表面设置有红外透镜，橡胶实心部内正对红外透镜设置有红外传感器以及微处理器，所述橡胶空心部上对应显示装置的充电口对应设置有插接头，插接头通过壳体内部导线连接微处理器，红外传感器电连接微处理器。安装简单方便，可直接利用显示装置电源。,一种便携式即插型红外探测器
925,CN105526968A,G01D21/02,本发明提供了一种车辆智能监控管理系统，包括传感器、车载终端、手持终端和远程监控终端；车载终端包括微处理器、信号放大电路、滤波电路、模数转换器、无线通信模块、蓝牙模块、报警模块、显示模块；传感器将检测的信号输入至信号放大电路，信号放大电路将信号进行放大并将放大后的信号输入至滤波电路，滤波电路将信号输入值模数转换电路，模数转换电路将信号进行模数转换并将转换后的信号输入至微控制器，控制器将信号进行整理并将整理后的信号反馈显示模块，通过无线传输模块将信号输入至远程监控终端，并通过蓝牙传输至手持终端中。本发明利用传感器检测车辆信息，用户可随时查看车辆情况，出现异常可及时处理，能够方便对车辆进行管理。,一种车辆智能监控管理系统
926,CN105554945A,H05B33/08,本发明属于路灯照明领域，涉及基于太阳能路灯的控制系统、单灯控制器、集中控制器。其包括太阳能电池板、多个单灯控制器、集中控制器、监控中心、应用终端；太阳能电池板对单灯控制器进行供电，每个单灯控制器采用无线通信方式与集中控制器相连，集中控制器采用GPRS通信方式与监控中心相连，监控中心利用Internet与应用终端通信。本发明通过对每一个灯杆安装一只单灯控制器，实现一个单灯控制器可以与该灯杆上的多个电子镇流器进行通信，以此控制该灯杆上的多路灯头电源，实现控制灯杆上每个灯头的开关及亮度，监测每个灯头的状态；并且对该灯杆上的灯头进行灵活分组控制，可实现隔一亮一、隔二亮一、熄灭慢车道灯头、深夜调低亮度等各种节能控制方式。,基于太阳能路灯的控制系统、单灯控制器、集中控制器
927,CN105573657A,G06F3/0488,本发明提供一种生态信息呈现方法及装置，通过所述触摸屏显示抓取区域，所述触摸屏接收用户的抓取操作；再由所述镜头拍摄所述画面中的生物的图片；进而所述处理器根据所述图片获取所述生物的物种信息；最终所述触摸屏显示呈现区域，所述呈现区域用于呈现所述生物的物种信息。实现了对于生物的图形捕捉，进而基于捕捉到的图形信息获取该生物的物种信息，从而提高了物种的识别效率以及识别的准确性。,生态信息呈现方法及装置
928,CN205265920U,H04W12/06,本实用新型创造提供了一种基于WIFI的发现提醒接入系统，包括终端设备、WIFI接入设备、云端服务器；所述WIFI接入设备包括WAN端口、无线路由模块、2.4G无线模块、CPU中央处理器、数据存储模块；所述CPU中央处理器与所述WAN端口、无线路由模块、2.4G无线模块、数据存储模块电性连接；所述云端服务器包括WAN端口；所述云端服务器通过WAN端口与所述WIFI接入设备连接。本实用新型创造的终端设备会自动扫描周边WIFI信息，当到达WIFI接入设备的WIFI覆盖区域后，终端会发现WIFI接入设备，同时收到对应信息提醒，并自动进行认证接入，实现数据传输和网络交换；解决手动主动进行扫描，接入的复杂过程。,一种基于WIFI的发现提醒接入系统
929,CN205263921U,G07C9/00,一种无线智能安全门锁包括无线门锁、控制主机、无线路由器、手机等。所述无线门锁包括电机、电机驱动电路、控制电路、射频感应电路、锁舌开关、反锁开关、机械钥匙开关、微动开关、Zigbee通讯电路、蜂鸣器；所述控制主机内置Zigbee通讯、网络通讯、处理器和电源模块，通过Zigbee通讯与无线门锁进行信息传输交换，通过TCP/IP协议与终端通讯。本实用新型通过Zigbee+wifi网络通讯控制门锁机芯，达到无线控制开门的功能，方便忘带钥匙的住户，同时门锁内的微动开关将门锁状态信号通过Zigbee通讯和网络通讯实时传输到移动手机或PC电脑上，提高了安全性，适于酒店无人值守客房场所应用。,无线智能安全门锁
930,CN105607515A,G05B19/04,本发明提供了一种电动助力车智能升级方法，包括以下步骤：智能升级装置获取电动助力车系统升级文件；智能升级装置通过系统总线连接电动助力车系统并成为电动助力车系统主机；智能升级装置立即发送Bootload指令给电动助力车系统；电动助力车系统按照Bootload指令进行系统升级。本发明所述的一种电动助力车智能升级方法具有以下优势：通过本发明可以进行整车系统快速升级，辅助工作人员准确快速的完成升级工作，提供快速、高级、智能化的服务。,一种电动助力车智能升级方法
931,CN205281602U,G07C1/10,<b>本实用新型属于电子打卡技术领域，具体涉及一种体重打卡门，</b><b>包括地板，还包括客户端以及安装于地板上的处理器、压力感应片、信息存储模块和通讯模块；其中压力感应片单向连接处理器，用于测定员工站立时压力分布点及压力值，并将采集的数据传输于处理器；信息存储模块与处理器间双向连接并能进行数据交互传递；处理器通过通讯模块连接客户端，用于将员工的体重变化值通过通讯模块传递给客户端。其解决上下班打卡拥挤和对人体生理进行基本检测的目的。</b>,一种体重打卡门
932,CN205282802U,H01R13/66,本实用新型涉及一种电源插座装置及包含该装置的管理系统，电源插座装置与电源连接，其特征在于，其包括：一处理器；一继电器，分别与所述处理器、设置于插座本体上的一插座插孔电连接；一插头检测模块，与所述处理器电连接，在插头插入或拔出时向所述处理器发出一插头插入或拔出信号；一蓝牙通信模块，在不需要无线WIFI网络的情况下，利用用户智能终端上的网络，如手机网络，使具备蓝牙功能的智能手机用户应用微信来获得电源插座的使用权；电源插座具备插头识别功能，上次电源插座的使用者，在插头拔下后，能主动断开插座和手机的蓝牙连接，让出电源插座的控制权；具有LCD显示屏，能动态显示提示信息。,一种电源插座装置及包含该装置的管理系统
933,CN105635687A,H04N7/18,本发明公开了一种基于智能终端信息传输系统，包括信息采集子系统、手机客户端接收子系统和WCDMA无线传输系统，所述信息采集子系统与手机客户端接收子系统通过WCDMA无线传输系统相连，所述信息采集子系统由采集模块、编码模块、宽带控制模块和传输模块组成，所述手机客户端接收子系统由显示模块、解码模块和接收模块组成，所述WCDMA无线传输系统通过TMS320DM3730开发板控制，本发明可以实时检测无线网络信道传输H.264视频流的质量，通过智能判断，自适应控制各种颗粒度带宽的码流，大大节省了3G网络流量，视频数据的丢包率、延时等指标得到了较大的提升，也为用户节省了3G带宽网络流量。,一种基于智能终端信息传输系统
934,CN205281625U,G07C9/00,本实用新型公开了一种新型门禁系统，包括控制模块、GSM模块、转换模块、蓄电池模块、太阳能模块、门禁系统、摄像头模块、指纹识别模块、人脸识别模块和密码输入模块，其中：所述蓄电池模块、摄像头模块、指纹识别模块、人脸识别模块和密码输入模块分别连接控制模块，所述控制模块分别连接GSM模块和门禁系统，所述GSM模块与业主设备终端相连接；所述门禁系统包括行人闸机通道和车辆闸机栏杆；本实用新型通过市用电和太阳能模块交替为蓄电池供电，不仅节约电能，降低成本，而且自动化程度高，可靠性强，实现了无人值守的功能。同时，GSM模块和各类识别模块的引入，增强了业主财产的安全性。,一种新型门禁系统
935,CN105407370A,H04N21/41,本发明公开了一种智能机顶盒，包括：中央处理器、与所述中央处理器连接的Android？DVB（安卓数字视频广播）处理模块、智能卡、存储器、信号处理模块、摄像头和音视频输入输出模块；与所述Android？DVB？处理模块连接的高频头；与所述信号处理模块连接的通信模块和网络模块。所述智能机顶盒的使用方法包括：工作场所使用、个人使用及家庭使用。本发明所提供的智能机顶盒不仅能与智能移动终端的电话系统同步，获取此类设备中的通讯录，还可对电话系统进行管理，对接入或拨出的电话进行分机处理。,智能机顶盒
936,CN105413199A,A63H33/04,本发明创造提供了一种微缩智能家居电子积木模块组，包括控制终端、中央处理器、智能蓝牙开关、语音识别模块和电力控制单元，所述智能蓝牙开关、语音识别模块和电力控制单元分别与中央处理器相连，所述控制终端通过蓝牙与中央处理器进行信号传输。本发明创造所述的电子积木组对少年儿童的智能家居系统智能化微电子科普知识教育，推动少年儿童智慧与先进科学观有机结合，激发其综合素质向更高阶段良好发展。,一种微缩智能家居电子积木模块组
937,CN105465963A,F24F11/00,本发明涉及一种智能空气净化系统，包括通过WIFI技术连接的智能空气净化机、中央集成处理器和远程控制终端；智能空气净化机中安装有空气检测设备、信息接收器、信息发射器和净化主机，所述空气检测设备与所述信息发射器信号相连，所述信号发射器收集所述空气检测设备的信息后与所述中央集成处理器信号相连，所述中央集成处理器将所述空气检测设备收集的信息反馈至所述远程控制终端，远程控制终端发出操作指令至所述中央集成处理器，所述中央集成处理器再将所述操作指令通过无线发射至所述信息接收器，净化主机通过信号连接接受所述信息接收器传来的操作指令后进行运作。本发明能够实时监测室内的空气质量指数，并对室内空气进行节能净化。,一种智能空气净化系统
938,CN105487398A,G05B15/02,本发明涉及一种智能家居控制方法，包括下述步骤：1)将若干智能家居设备通过无线的方式与中央集成处理器信号相连，将中央集成处理器与控制终端通过无线的方式信号相连，所述控制终端包括远程移动控制终端和室内控制终端；2)对所述中央集成处理器和所述控制终端预设场景模式；3)通过所述智能家居设备收集信息，反馈至所述中央集成处理器中，所述中央集成处理器处理信息后，按照所述场景模式直接对所述智能家居设备发出控制指令，或将处理所得的信息反馈至所述控制终端，由所述控制终端发出操作指令。本发明能够方便、快捷的通过远程控制终端实时监控家庭的各种状况。,一种智能家居控制方法
939,CN105487466A,G05B19/048,本发明涉及一种天然气加气子站与远程监控诊断系统。包括：信号采集模块：包括传感器、PLC和信号接收处理器，传感器包括液位、压力、温度、流量、浓度、转速传感器，安装在被控子站相应设备上；PLC安装在被控子站设备上，控制被控子站设备的运行和报警；信号接收处理与传感器和PLC电连接，接收、处理传感器和PLC发送来的信号，信号接收处理器对信号进行对比、控制、处理，信号接收处理器与信号发射器电连接；信号发射器：将信号采集模块处理后的信号发送出去；手机和远程监控与诊断设备：接收信号发射器发送的信息，远程监控与诊断设备控制PLC。它可以进行24小时的监控，对出现的故障进行远程报警与控制，同时还具有GPS定位功能，可以准确的掌握被监控设备的具体位置。,天然气加气子站与远程监控诊断系统
940,CN105487467A,G05B19/048,本发明涉及一种LNG加注撬的远程监控诊断系统。包括：(1)、信号采集单元：包括信号采集器、安全栅、传感器，信号采集单元安装在被控设备上，进行信号采集；(2)、信号处理单元：包括信号处理器和信号发射器，信号处理器与信号采集单元电连接，接收来自信号采集单元采集的信号，信号接收器与信号处理器电连接，信号处理器对信号进行对比、控制、处理，信号处理器与信号发射器电连接；(3)、手机接收单元和远程计算机控制单元：接信号处理单元发送的信息，远程计算机控制单元能远程控制LNG加注撬。它可以GPS定位，采用手机为接收器，使维护人员快速、简便、灵活的掌握现场的信息，处理起来更加的方便快速，同时降低了购置处理器的成本。,LNG加注撬的远程监控诊断系统
941,CN105487397A,G05B15/02,本发明涉及一种综合智能家居，包括若干智能家居设备、中央集成处理器和远程控制终端；所述若干智能家居设备通过无线的方式与所述中央集成处理器连接，所述中央集成处理器收集所述智能设备反馈的信息，反馈至所述远程控制终端，由所述远程控制终端通过无线的方式对所述智能家居设备发出操作指令；所述智能家居设备包括智能空气净化系统，所述智能空气净化系统包括安装于室内的若干空气质量检测设备、可接受所述控制终端操作指令的信号接受器和进行空气净化的空气净化机；所述空气质量检测设备与所述中央集成处理器通过无线信号相连，所述信号接收器安装于所述空气净化机中。本发明能够实时监测室内的空气质量指数，并对室内空气进行节能净化。,一种综合智能家居
942,CN105549404A,G05B15/02,本发明涉及一种智能家居控制系统，包括若干智能家居设备、中央集成处理器和控制终端；所述若干智能家居设备通过有线或无线方式与所述中央集成处理器连接，所述中央集成处理器按照预设场景模式处理所述智能家居设备反馈的信息，所述中央集成处理器直接对所述智能家居设备发出控制指令，或将处理所得的信息反馈至所述控制终端，由所述控制终端发出操作指令；所述控制终端包括远程移动控制终端和室内控制终端。本发明能够方便的对家庭的实时状况进行监控并对家电进行控制。,一种智能家居控制系统
943,CN105554633A,H04R3/00,内置音效器声音信号处理方法及电子设备。本发明涉及音频信号处理应用领域，尤其涉及数字视听领域通过集成音效器来简化输入输出的声音信号处理方法及电子设备。本方法包括步骤：电子设备中的音效器接收麦克风发送的干声信号；及接收电子设备的处理器发送的音频信号；音效器保存干声信号，并将干声信号处理成湿声信号；音效器将湿声信号及音频信号合成后向外部输出。本发明通过将处理器和音效处理芯片集成，二者的数据信号不再通过外部的线路传输，降低设备成本，减小设备体积，减少用户调试量，同时简化数据处理流程，加快数据处理速度，更适应目前数字视听场所对实时处理的要求。,内置音效器声音信号处理方法及电子设备
